"Participant_id","Gender","Women_Protection","Religion_Level","Age","Highest_Edu_Lvl"
81371,1,4,0,39,323
81415,1,1,0,67,710
81417,1,2,8,73,213
81419,0,3,0,21,213
81465,0,3,1,49,321
81474,0,2,6,69,213
81508,1,3,6,35,620
81510,1,2,2,29,710
81524,1,5,8,55,321
81534,0,1,0,47,323
81557,0,2,2,53,321
81562,0,4,0,18,213
81564,0,3,6,73,213
81582,0,4,5,45,321
81596,0,1,0,24,321
81599,0,2,7,37,423
81605,1,2,4,58,321
81617,0,2,4,67,610
81642,1,4,10,52,321
81643,0,1,0,31,423
81657,0,3,4,33,321
81671,1,3,7,61,213
81675,1,1,0,23,213
81693,0,3,2,30,321
81694,1,2,7,59,213
81709,0,2,4,29,321
81711,1,2,0,26,113
81713,1,2,0,22,313
81731,1,4,4,70,710
81733,1,4,5,49,323
81742,1,2,8,67,321
81764,1,3,8,32,321
81765,1,3,7,67,321
81774,0,2,9,17,213
81816,0,2,7,73,321
81826,1,3,0,77,321
81856,1,5,3,82,213
81878,0,2,0,42,323
81880,1,3,5,26,313
81883,1,5,1,66,323
81915,0,3,0,49,313
81964,1,3,5,47,313
82013,0,5,5,57,321
82034,1,4,0,63,323
82053,1,3,5,53,323
82054,1,2,7,77,213
82061,1,1,6,28,313
82063,1,2,7,83,213
82077,1,2,5,51,313
82089,1,2,7,87,321
82095,0,2,0,65,323
82097,0,3,0,53,321
82099,1,1,5,51,323
82142,0,4,4,29,321
82143,1,4,7,22,313
82178,1,4,5,48,323
82271,0,1,7,77,213
82279,1,3,6,77,213
82285,0,3,1,24,213
82296,1,1,3,73,213
82302,0,4,0,53,213
82315,0,4,0,21,313
82324,1,1,0,20,313
82426,1,2,7,54,323
82429,1,2,7,42,321
82439,0,2,2,19,321
82484,0,2,5,34,323
82520,1,1,8,81,321
82537,1,1,5,88,321
82555,0,2,0,30,321
82558,1,2,8,58,313
82563,1,2,8,65,313
82573,0,3,6,48,610
82578,1,1,0,23,313
82582,1,2,5,16,213
82584,0,3,5,29,720
82588,1,4,9,62,610
82593,0,1,0,33,321
82604,1,2,0,33,720
82691,1,5,2,53,321
82728,1,3,7,32,321
82734,0,1,2,48,213
82750,0,1,1,18,313
82777,1,1,5,68,321
82805,1,2,1,50,423
82830,0,2,7,67,610
82840,1,3,8,67,423
82844,1,2,6,33,323
82898,0,3,5,37,321
82913,0,2,5,48,610
82923,0,2,0,56,323
82933,1,5,7,53,321
82976,1,2,7,42,520
82996,0,2,0,80,323
83000,1,3,0,39,323
83004,0,3,1,51,321
83037,1,3,2,49,313
83048,0,1,2,22,313
83053,1,4,5,32,720
83081,1,3,7,56,213
83097,1,3,9,67,321
83133,1,3,5,57,610
83164,0,2,3,43,321
83171,0,3,1,52,321
83179,0,1,5,20,313
83183,1,2,0,40,323
83186,0,3,2,66,710
83214,1,3,7,73,213
83271,0,1,9,65,321
83275,1,2,8,22,313
83299,1,3,7,64,323
83300,1,3,0,53,313
83306,1,2,0,24,323
83312,0,2,3,53,520
83347,0,2,0,18,313
83349,1,4,10,80,321
83362,1,5,7,38,313
83397,1,2,0,28,313
83427,0,3,3,38,620
83474,1,2,9,88,321
83495,1,3,5,49,321
83501,0,3,7,58,610
83563,0,3,5,42,710
83625,0,2,9,42,313
83627,1,2,9,78,313
83640,1,2,2,29,321
83654,0,3,5,48,321
83702,1,3,8,27,321
83725,1,4,0,21,313
83778,1,2,7,58,323
83818,1,2,7,19,321
83828,1,2,4,53,323
83847,1,2,6,55,321
83850,1,2,2,38,313
83858,1,2,1,70,321
83882,0,2,0,30,321
83913,0,3,0,26,313
83914,1,2,5,43,313
83915,1,2,7,65,213
83924,0,3,5,57,321
83927,1,2,5,36,423
83928,1,2,0,19,213
83956,1,3,6,68,321
83961,1,2,8,43,313
83983,1,1,10,66,321
83992,1,2,2,27,313
84020,0,1,9,76,321
84021,1,3,0,30,610
84046,0,3,1,48,313
84088,0,2,2,20,323
84121,1,3,4,63,423
84170,1,3,7,57,610
84176,0,1,3,17,213
84184,1,1,0,24,323
84276,1,4,5,55,313
84304,1,1,8,71,213
84306,0,3,6,67,321
84309,0,2,5,40,321
84328,1,1,5,53,323
84347,0,2,8,70,520
84363,0,2,5,39,321
84378,1,3,1,69,423
84396,1,5,10,70,213
84399,1,2,9,68,213
84412,0,2,5,45,313
84443,0,3,6,45,423
84489,1,2,10,67,321
84502,1,4,3,44,321
84523,0,2,0,33,321
84566,1,2,8,58,213
84576,1,1,0,15,213
84578,0,3,0,68,213
84626,1,1,5,38,313
84680,0,2,6,73,321
84697,1,4,1,75,313
84704,0,3,2,19,321
84710,0,2,5,61,321
84743,1,1,3,39,213
84766,1,3,7,58,323
84775,1,1,2,52,321
84779,1,2,7,41,323
84794,1,1,5,22,213
84829,1,2,9,62,610
84832,0,3,0,24,213
84833,1,5,8,69,321
84834,1,2,8,83,213
84854,1,3,0,39,323
84856,0,3,3,17,213
84891,0,2,5,28,313
84899,1,3,0,33,321
84905,1,1,8,17,213
84923,0,2,0,52,213
84976,1,1,0,16,213
84984,1,1,0,55,321
84986,1,4,2,37,710
84987,0,2,7,73,321
84997,1,3,1,28,610
85017,1,2,5,75,313
85041,1,2,4,65,213
85071,1,4,0,30,710
85078,1,4,7,19,313
85094,0,2,0,27,313
85096,1,1,6,28,313
85139,1,2,10,32,313
85173,0,2,5,52,213
85176,0,2,7,47,323
85177,0,3,0,44,321
85187,0,3,3,39,321
85188,0,5,8,22,213
85227,0,4,6,72,321
85229,0,3,6,68,321
85246,1,2,2,75,323
85268,0,3,0,23,313
85292,0,3,8,80,213
85332,0,3,0,19,321
85341,0,3,1,24,323
85351,1,2,7,71,321
85368,1,2,6,50,213
85412,0,2,0,60,321
85440,0,3,0,57,213
85466,0,2,5,77,321
85475,1,1,6,56,323
85492,0,1,77,43,313
85505,1,4,5,26,610
85518,1,1,1,48,313
85552,1,2,3,16,213
85573,0,3,7,51,423
85594,1,1,10,21,323
85609,1,2,3,63,323
85618,1,2,10,88,113
85640,1,5,4,21,213
85661,1,5,6,37,323
85672,0,2,0,47,313
85694,0,2,2,75,321
85708,0,4,0,75,321
85767,1,2,5,78,213
85796,0,5,8,55,321
85804,1,2,8,53,313
85815,1,3,6,46,720
85823,1,4,9,20,323
85841,0,4,1,31,321
85877,1,3,2,21,423
85884,0,1,2,44,321
85907,0,3,0,39,321
85940,1,4,5,27,620
85988,1,3,9,73,213
85996,1,2,10,46,313
86005,1,3,7,73,213
86007,1,4,7,79,213
86020,1,3,10,47,313
86023,1,2,4,65,321
86046,1,2,0,20,313
86062,1,2,10,79,321
86065,1,4,10,55,321
86068,0,2,2,49,323
86091,1,3,5,41,323
86095,1,1,2,59,313
86126,0,4,0,35,321
86128,1,3,3,58,610
86134,1,3,0,24,313
86158,0,2,0,83,620
86188,1,5,10,66,213
86249,0,2,0,54,610
86253,1,3,5,69,323
86256,1,2,4,73,213
86257,0,3,5,33,620
86263,0,2,6,66,323
86286,0,2,5,46,423
86302,1,1,5,35,321
86304,1,2,5,56,520
86307,0,4,0,90,213
86314,0,2,5,64,321
86322,1,3,0,30,323
86337,0,5,4,39,323
86344,0,2,0,71,321
86416,1,1,8,78,213
86422,1,3,8,78,321
86437,0,2,0,22,313
86438,0,1,1,70,620
86443,0,2,7,61,321
86448,1,4,2,33,423
86479,1,3,3,59,720
86480,0,3,1,20,313
50018,1,3,6,66,720
50025,0,4,8,75,113
50039,1,2,2,26,620
50042,0,3,0,40,620
50043,0,2,7,64,313
50044,1,2,5,83,213
50046,1,3,9,56,313
50081,1,2,8,78,313
50087,1,2,0,47,620
50105,0,2,6,42,213
50120,1,1,2,67,229
50149,1,3,6,65,321
50196,1,3,3,45,520
50199,0,2,1,44,423
50208,1,2,8,67,620
50210,0,2,7,34,313
50226,0,3,6,15,213
50229,0,2,3,68,113
50261,0,3,5,66,313
50266,1,3,6,68,620
50335,0,2,2,40,620
50345,0,3,6,77,213
50359,0,2,2,66,213
50403,1,2,1,57,213
50440,0,2,0,66,720
50451,0,3,4,72,113
50463,1,3,3,36,313
50473,1,2,8,66,720
50490,1,1,6,75,213
50550,0,4,0,26,620
50580,0,3,3,46,423
50617,0,2,7,19,313
50625,1,4,0,42,313
50631,1,2,9,56,620
50632,0,3,5,54,800
50648,1,3,0,28,720
50666,1,3,3,26,520
50683,0,3,3,43,520
50720,0,2,7,66,229
50721,1,2,8,72,113
50748,1,3,2,51,423
50786,1,2,3,38,421
50790,0,3,0,68,213
50799,1,3,1,21,422
50814,0,1,8,87,113
50831,1,1,7,33,620
50853,0,1,9,64,213
50860,1,3,3,39,620
50889,1,2,10,33,422
50916,0,2,5,43,620
50929,1,2,6,55,313
50936,1,2,8,35,313
50985,1,1,6,61,321
50991,0,2,3,44,113
51001,0,3,6,19,620
51004,1,3,4,39,620
51006,1,3,5,57,520
51007,0,2,6,61,620
51011,1,3,8,73,313
51013,1,3,8,40,520
51018,1,2,1,41,620
51043,1,2,5,36,313
51048,1,1,6,68,620
51052,1,1,9,41,620
51055,1,2,5,66,422
51057,1,3,3,44,620
51061,1,2,8,59,222
51122,1,2,5,28,313
51135,0,3,8,25,520
51151,1,3,4,19,313
51152,1,2,5,62,213
51211,0,2,6,43,520
51232,0,2,4,66,321
51241,1,2,5,19,313
51287,0,2,0,60,620
51305,1,3,5,45,620
51334,0,1,1,40,800
51416,0,2,7,53,423
51419,1,1,8,73,313
51430,1,3,4,25,720
51431,0,2,7,51,620
51453,1,2,6,61,313
51454,1,1,9,78,520
51472,1,2,2,23,520
51484,1,2,7,60,421
51494,1,3,4,53,423
51501,0,3,0,37,620
51508,1,1,10,44,800
51529,1,2,7,51,720
51533,1,1,6,54,313
51543,0,1,7,83,213
51545,0,4,5,73,720
51554,0,2,7,64,321
51585,0,4,4,61,213
51586,1,4,7,67,313
51609,0,2,7,64,520
51632,1,2,7,35,213
51634,0,5,7,82,620
51636,1,3,6,78,229
51695,0,2,2,34,720
51696,1,5,5,57,620
51718,0,2,0,39,720
51758,0,2,7,22,620
51784,1,3,4,49,620
51804,0,2,0,56,620
51809,0,2,8,26,720
51834,1,4,5,82,720
51836,0,3,2,31,520
51883,0,2,6,68,222
51899,1,2,9,87,313
51985,0,4,6,64,313
51986,1,3,6,58,113
52054,0,3,0,36,720
52055,0,3,6,50,313
52087,1,1,0,62,222
52099,0,2,7,37,313
52136,0,1,10,68,620
52151,1,1,4,75,213
52161,0,2,5,66,321
52164,0,1,1,65,720
52174,0,3,5,80,113
52182,1,2,5,43,313
52195,0,3,0,62,620
52199,1,4,4,65,720
52219,1,4,6,66,423
52230,0,2,6,69,421
52238,0,2,7,72,229
52243,0,3,7,47,620
52255,0,2,5,65,321
52273,1,2,0,43,520
52333,1,2,10,81,113
52340,1,3,7,54,720
52343,0,2,3,86,313
52353,1,2,8,51,520
52364,0,1,0,22,321
52374,1,2,3,53,321
52418,0,5,5,50,620
52453,1,5,0,45,620
52454,1,5,0,34,800
52458,1,5,10,42,720
52479,1,3,6,39,520
52490,1,2,7,63,213
52499,1,3,10,70,620
52528,0,2,5,61,213
52533,1,2,0,40,423
52571,0,2,8,83,720
52653,1,2,7,29,620
52674,0,2,5,67,213
52676,0,2,2,19,321
52678,0,2,5,66,222
52725,0,3,8,32,313
52737,0,1,5,75,113
52755,0,5,0,53,620
52766,0,1,6,66,313
52769,0,1,5,70,113
52774,0,3,6,75,0
52780,1,3,2,39,313
52843,1,3,9,78,520
52844,1,3,7,28,313
52877,0,2,8,70,113
52901,0,2,0,76,421
52927,0,1,0,34,113
52931,1,3,8,40,313
52940,1,3,6,39,313
52977,0,1,5,57,313
52993,1,3,6,55,321
53025,1,4,9,84,113
53033,0,2,1,60,213
53040,0,2,3,80,229
53043,1,4,5,50,213
53060,0,2,0,53,222
53071,1,3,7,62,520
53072,1,2,10,67,520
53078,0,4,4,45,229
53104,1,2,8,40,313
53116,1,2,0,50,213
53117,0,1,4,22,620
53118,1,3,3,64,720
53132,1,2,8,87,213
53138,1,3,5,57,313
53146,0,3,0,68,421
53172,0,4,5,31,620
53174,1,5,0,35,213
53189,1,1,9,43,620
53207,1,4,8,70,422
53246,1,5,2,57,620
53256,1,2,7,54,520
53279,1,2,7,70,213
53308,0,2,6,73,321
53383,1,2,5,59,422
53396,1,3,1,59,720
53401,0,2,5,44,321
53464,0,3,6,52,520
53489,1,4,2,38,620
53504,1,2,7,66,213
53517,1,4,2,25,620
53518,0,2,0,32,620
53548,0,1,8,60,720
53582,1,2,6,73,222
53633,1,4,5,44,313
53681,1,1,2,19,313
53703,1,2,7,81,5555
53710,1,4,6,21,313
53723,0,3,6,57,321
53724,0,2,1,54,720
53725,0,2,0,59,423
53751,0,2,2,38,520
53752,1,5,5,67,313
53768,0,4,5,52,313
53773,1,2,4,47,620
53803,1,4,3,29,720
53825,1,2,8,65,229
53845,1,1,10,44,313
53849,0,3,6,81,213
53872,0,1,6,70,213
53904,1,2,8,75,620
53921,1,3,7,50,520
53965,1,3,7,42,423
54019,1,5,3,59,321
54025,1,3,10,83,423
54034,1,2,6,63,720
54037,1,4,0,46,720
54053,1,1,8,56,520
54063,0,2,4,59,620
54066,0,1,6,62,222
54075,0,5,8,63,313
54087,0,3,6,67,113
54109,1,4,0,37,620
54140,1,4,6,77,313
54141,1,1,5,58,213
54146,1,2,7,31,313
54161,1,3,0,57,520
54186,0,1,1,40,423
54188,1,2,5,51,720
54227,1,2,8,66,213
54232,1,1,8,81,213
54245,1,2,5,18,313
54262,0,3,3,43,620
54290,0,2,2,36,421
54310,1,2,10,22,620
54319,0,2,5,77,213
54343,1,2,6,19,520
54360,1,4,3,39,313
54391,1,2,5,55,520
54397,0,2,8,65,213
54403,1,5,1,55,423
54442,1,2,4,65,720
54447,0,2,8,43,222
54452,1,3,8,74,113
54469,0,2,3,21,422
54483,0,4,5,78,113
54512,1,3,3,41,229
54517,0,2,6,66,620
54526,0,4,2,69,213
54533,0,3,0,25,213
54562,0,2,3,66,620
54591,1,3,7,39,620
54607,1,1,8,16,213
54663,0,2,5,68,113
54679,0,4,9,84,313
54684,0,2,6,74,113
54716,0,1,2,57,321
54737,1,2,10,80,213
54747,1,2,1,48,620
54779,1,3,1,18,313
54800,1,3,10,69,720
54804,0,2,0,61,113
54859,0,1,5,69,421
54867,0,3,3,37,520
54893,1,2,9,75,620
54897,0,3,3,41,520
54928,0,4,3,19,313
54935,0,2,7,50,213
54988,0,3,1,48,620
54990,0,3,7,64,213
55003,1,2,6,45,313
55026,1,1,6,81,5555
55034,0,2,3,45,520
55051,1,2,8,43,113
55056,0,1,5,39,321
55123,1,4,5,25,720
55159,0,4,3,56,422
55176,0,1,0,49,520
55223,0,2,6,56,213
55233,1,4,10,34,113
55235,1,2,4,63,213
55243,0,2,8,81,222
55267,1,4,8,55,222
55288,1,2,7,66,313
55294,1,2,3,26,213
55295,0,1,8,19,423
55330,0,3,0,43,620
55336,1,1,9,26,620
55355,1,2,5,70,313
55358,1,2,10,47,313
55378,1,1,2,56,313
55410,1,4,5,71,313
55440,1,2,6,70,422
55490,1,3,7,41,720
55502,0,2,0,74,213
55521,0,3,3,66,620
55544,1,3,6,25,222
55563,1,3,0,33,720
55578,1,2,8,39,720
55579,1,2,6,69,222
55625,1,5,5,48,313
55637,1,3,7,41,720
55643,0,1,3,69,321
55679,0,3,8,90,720
55712,0,4,6,25,520
55721,1,3,3,36,422
55734,0,1,5,40,421
55751,1,3,7,38,313
55779,1,2,0,74,620
55793,1,2,9,87,0
55806,0,3,6,67,222
55818,0,2,7,48,423
55820,1,2,8,33,313
55835,1,3,10,64,213
55846,0,2,6,49,222
55880,0,1,7,63,213
55924,1,2,5,33,213
55932,0,3,5,41,213
55934,1,1,7,42,520
55955,1,2,8,42,720
55981,0,3,1,76,620
56001,0,2,5,37,313
56024,0,3,5,75,113
56085,1,4,3,42,520
56170,0,2,0,28,313
56195,0,1,7,53,113
56198,0,1,8,81,213
56206,1,2,5,68,213
56212,0,3,4,71,0
56223,1,2,9,59,720
56255,1,3,8,38,720
56263,1,2,10,85,229
56279,1,1,7,87,321
56299,1,3,5,50,620
56318,1,1,10,47,620
56358,0,4,10,66,213
56389,1,3,8,72,321
56398,1,3,6,60,520
56419,1,2,3,55,520
56423,0,2,7,70,321
56424,0,3,2,71,423
56425,1,2,8,81,213
56436,1,2,8,39,620
56571,1,1,9,63,520
56587,0,2,10,73,222
56593,1,1,6,44,222
56645,0,2,0,68,113
56647,1,2,2,48,720
56680,1,3,5,48,520
56712,0,2,7,52,113
56729,0,1,2,59,720
56740,1,4,0,46,720
56785,1,3,2,54,520
56797,0,1,7,68,113
56860,1,2,8,31,321
56878,0,2,5,19,423
56976,0,3,7,67,213
57025,1,1,10,59,213
57033,0,3,0,18,213
57037,1,4,6,71,720
57042,1,4,0,15,213
57045,0,2,3,38,213
57052,1,2,3,39,620
57079,0,2,5,49,520
57096,0,2,8,60,422
57103,1,2,5,39,620
57108,0,2,5,60,213
57126,1,2,4,65,620
57146,0,2,0,39,720
57161,1,1,9,58,313
57205,1,2,4,48,423
57230,0,1,1,77,213
57237,0,4,6,64,421
57249,0,2,7,66,113
57253,0,2,3,57,720
57291,1,2,7,67,520
57401,1,3,7,49,313
57404,0,2,10,66,222
57408,1,4,5,49,421
57409,0,3,6,74,421
57445,1,5,5,61,213
57460,1,1,8,38,313
57475,0,2,5,23,313
57500,0,1,3,69,620
57519,1,2,6,90,113
57532,1,3,0,39,213
57538,1,2,6,37,620
57543,1,1,8,75,113
57552,0,1,3,69,620
57631,1,2,0,18,213
57646,1,4,1,62,720
57656,0,1,8,77,113
57713,0,2,1,51,213
57767,0,2,77,30,620
57779,0,1,0,62,213
57803,1,3,2,71,620
57827,1,2,9,34,313
57864,0,2,2,30,620
57876,0,3,6,34,422
57917,0,3,0,70,213
57972,0,2,0,77,620
57985,0,2,0,37,321
57986,0,3,3,77,720
57994,1,2,8,68,720
58111,1,3,10,90,113
58116,1,1,8,36,113
58134,1,4,3,61,620
58137,0,1,7,56,520
58192,0,4,6,31,720
58227,1,4,7,53,720
58240,1,3,6,40,313
58244,1,4,1,65,423
58254,0,2,7,64,421
58278,1,3,7,42,520
58279,0,2,8,65,422
58280,1,2,5,34,423
58325,0,1,8,55,620
58338,1,2,0,22,620
58342,1,3,3,31,222
58353,0,1,1,36,421
58368,0,3,7,63,313
58401,1,5,3,64,321
58418,1,3,6,27,520
58419,1,2,3,54,720
58467,1,3,8,49,422
58484,0,3,8,39,720
58514,1,2,8,38,222
58522,0,4,8,75,520
58529,0,4,0,44,720
58531,0,3,2,48,720
58543,0,4,0,81,313
58553,0,3,0,67,213
58564,0,2,2,45,720
58622,1,5,5,48,720
58660,1,2,8,59,313
58695,1,2,8,73,313
58719,0,1,2,24,520
58748,0,3,6,42,620
58754,1,5,0,83,520
58779,1,2,6,82,313
58782,0,2,6,70,421
58815,0,2,6,61,520
58846,0,1,3,58,213
58852,1,3,2,62,313
58861,1,2,0,37,720
58864,1,3,7,72,113
58973,1,5,3,63,213
58998,0,1,5,84,222
59030,1,1,5,45,113
59031,0,2,3,88,113
59042,1,3,0,38,229
59060,1,2,4,33,520
59082,0,2,0,59,213
59088,0,1,8,51,520
59097,1,4,5,60,213
59114,0,3,4,52,321
59115,1,3,8,82,422
59182,0,1,5,57,213
59188,1,4,8,66,520
59233,1,4,5,65,800
59240,1,4,0,53,213
59247,1,5,9,73,0
59249,1,2,0,21,520
59255,0,3,6,76,229
59266,1,3,1,36,620
59291,0,2,0,39,720
59292,0,3,6,47,423
59298,1,2,5,45,620
59344,1,2,0,24,321
59371,1,3,0,28,720
59408,0,2,8,55,213
59433,1,3,0,53,520
59444,0,2,6,67,321
59488,1,3,10,77,0
59527,0,3,3,47,222
59547,0,2,0,19,422
59557,1,4,7,72,113
59586,0,1,4,79,213
59613,0,2,5,66,720
59620,1,3,9,37,313
59627,0,3,3,18,313
59662,1,1,5,35,313
59663,0,2,5,65,313
59682,1,4,0,43,720
59702,0,2,6,53,313
59706,0,3,7,49,720
59723,1,2,10,85,229
59735,0,4,1,66,313
59738,1,4,5,56,213
59756,1,1,3,17,313
59785,1,3,3,39,321
59839,0,2,0,50,213
59843,1,3,7,60,720
59847,0,3,6,72,313
59861,0,3,6,68,520
59891,0,2,0,62,213
59917,1,4,3,44,720
59927,1,2,2,56,620
59952,0,2,8,78,113
59962,0,2,7,71,720
59974,0,2,7,64,113
59986,0,1,8,35,313
59988,1,2,9,90,113
59989,0,2,7,57,313
60004,0,1,8,36,313
60015,1,5,2,20,321
60095,1,3,0,68,620
60097,0,1,1,25,313
60115,0,3,6,26,520
60136,1,2,5,66,321
60158,0,1,7,74,213
60177,1,2,8,36,620
60224,0,3,0,67,720
60226,0,2,4,57,520
60233,1,4,8,69,313
60249,1,2,7,90,113
60252,0,1,5,31,620
60291,0,2,7,33,113
60338,1,2,6,49,720
60367,1,5,5,60,313
60370,1,4,6,51,113
60404,0,2,5,63,321
60423,1,1,0,54,213
60426,1,4,3,45,620
60453,1,3,0,51,620
60530,1,2,8,79,313
60538,1,2,8,22,313
60554,0,2,0,42,620
60568,1,1,2,47,720
60582,1,4,9,71,213
60609,1,1,9,67,213
60654,1,4,7,62,620
60657,1,3,4,19,313
60702,0,2,0,52,421
60727,0,2,4,67,213
60732,1,3,7,42,313
60752,0,3,8,85,113
60773,1,2,8,59,423
60775,1,3,7,31,620
60789,0,2,6,86,421
60819,1,2,10,39,423
60822,1,4,0,51,113
60825,0,3,6,66,313
60829,1,4,3,50,720
60877,0,2,7,88,213
60895,1,3,1,55,113
60902,1,3,8,74,720
60919,0,4,5,22,620
60926,0,2,1,52,520
60947,1,2,6,75,113
60957,0,3,0,58,520
60986,0,4,9,33,720
61012,1,3,9,21,313
61044,1,1,9,65,321
61078,0,4,0,21,229
61080,0,2,8,58,113
61082,1,4,7,42,620
61085,0,2,4,77,113
61090,0,3,6,57,720
61092,1,3,8,56,213
61119,1,3,5,42,520
61140,1,4,5,16,213
61153,1,2,0,37,720
61163,1,2,3,69,423
61190,0,3,2,44,421
61202,0,4,6,77,113
61209,0,2,4,68,520
61273,1,4,7,63,720
61290,1,4,0,18,313
61293,0,2,5,66,213
61352,0,1,9,77,222
61353,1,2,7,71,520
61366,0,2,3,58,720
61378,0,1,8,36,313
61387,0,2,10,44,213
61438,0,5,1,49,313
61440,1,1,5,80,620
61446,1,3,8,75,0
61466,0,2,8,63,520
61477,0,2,7,90,313
61512,1,4,8,44,113
61540,1,2,7,63,213
61606,0,2,3,49,313
61716,1,3,2,56,213
61815,0,2,7,71,800
61846,1,1,0,31,620
61871,0,2,2,50,520
61887,0,2,6,65,720
61890,0,2,10,55,229
61893,0,2,5,40,313
61917,0,2,3,48,520
61928,1,3,8,45,720
61956,1,1,7,36,313
61962,1,3,8,33,720
61990,0,2,6,73,113
62023,0,2,7,76,213
62034,0,2,2,24,423
62049,1,4,1,35,422
62055,0,1,6,67,422
62075,0,2,5,39,620
62088,1,3,5,28,720
62094,1,2,2,36,423
62150,0,2,10,83,800
62167,0,3,8,80,213
62176,1,2,8,66,213
62189,0,3,7,60,720
62196,0,4,5,56,313
62210,1,3,4,48,720
62262,1,2,0,59,313
62265,1,2,8,68,321
62305,1,2,0,30,213
62328,1,2,10,57,229
62347,1,2,8,90,313
62359,1,3,9,74,620
62387,0,4,3,55,313
62388,0,1,5,80,113
62420,1,4,3,41,520
62441,0,3,10,78,113
62450,1,2,9,73,422
62456,0,1,9,61,229
62468,0,3,0,79,720
62496,1,3,3,42,620
62515,1,2,8,63,313
62538,0,4,8,79,520
62542,0,2,10,55,620
62545,1,2,10,75,222
62548,1,5,7,78,222
62575,1,3,2,34,229
62586,1,3,7,71,720
62635,1,3,7,60,720
62718,1,2,0,59,423
62749,1,2,3,57,313
62756,1,2,7,58,720
62783,1,2,6,68,222
62798,1,2,3,53,620
62819,0,2,7,82,321
62822,1,3,6,69,313
62826,0,2,0,39,620
62828,1,3,9,90,0
62863,0,3,5,38,423
62894,0,2,5,71,520
62919,1,2,2,49,113
62973,0,2,5,48,720
62978,1,3,9,48,620
63023,0,2,5,73,213
63027,1,2,6,53,720
63030,0,2,8,58,313
63057,1,3,2,61,213
63068,1,3,0,53,720
63101,0,2,5,74,213
63126,1,2,9,73,313
63130,1,1,2,30,313
63182,1,3,6,41,422
63193,1,4,7,85,620
63201,0,2,3,68,0
63215,0,2,0,20,422
63219,1,2,8,75,313
63261,0,2,1,41,720
63307,0,1,5,41,222
63314,0,3,2,58,313
63318,1,3,5,52,720
63330,1,4,6,25,720
63412,1,3,6,41,620
63426,1,1,5,35,313
63429,1,3,5,44,520
63453,1,2,10,55,213
63482,1,2,7,53,213
63495,1,2,77,55,229
63538,1,2,5,83,313
63552,0,2,4,61,229
63564,0,3,10,55,520
63597,0,3,4,73,620
63628,0,4,3,69,520
63644,0,3,4,59,421
63665,1,3,8,31,720
63686,0,1,3,42,321
63728,1,4,6,17,213
63773,1,2,2,83,720
63799,0,3,9,61,222
63825,0,2,6,27,421
63831,1,4,5,54,313
63838,0,2,8,73,113
63858,0,1,3,58,720
63891,1,2,3,67,313
63904,0,1,2,68,520
63928,0,2,7,53,113
63959,0,2,6,68,213
63976,1,3,0,38,720
63996,1,4,7,65,520
64021,1,3,5,78,620
64025,1,1,8,20,213
64060,0,2,3,26,222
64107,0,3,6,40,520
64115,1,2,8,17,213
64134,0,2,7,71,421
64144,0,2,5,67,313
64158,0,3,6,49,720
64165,0,1,8,77,213
64166,1,3,8,70,720
64169,0,3,3,58,422
64175,1,4,3,36,321
64184,1,3,7,34,421
64196,0,2,8,18,313
64199,1,1,10,69,113
64203,1,2,7,37,720
64219,0,3,5,44,520
64226,0,1,7,57,313
64238,1,3,10,76,213
64265,1,1,9,68,213
64306,0,2,7,75,423
64307,1,1,0,64,213
64308,0,3,7,52,113
64328,0,3,2,64,113
64344,0,2,0,49,313
64356,0,3,2,66,213
64373,1,2,5,42,520
64374,1,2,6,63,520
64384,1,3,5,60,313
64391,1,1,4,68,520
64395,1,3,7,36,213
64420,0,2,3,52,620
64425,1,3,5,23,5555
64429,1,3,9,67,423
64444,0,2,6,81,229
64484,1,3,7,41,422
64516,1,4,7,63,720
64535,0,2,2,64,113
64573,1,2,9,79,113
64611,0,1,7,63,720
64665,1,2,5,44,421
64690,1,2,8,46,213
64707,1,2,7,42,620
64723,0,4,0,64,113
64727,1,2,8,90,113
64737,1,3,8,52,423
64746,0,4,0,64,620
64753,0,1,7,57,213
64784,1,4,5,27,720
64825,1,4,0,28,620
64853,0,2,4,46,423
64870,1,1,5,35,520
64880,1,2,6,73,113
64884,0,4,10,62,321
64886,0,4,10,43,620
64928,1,2,8,33,313
64974,0,2,3,56,421
64987,0,4,0,55,113
64996,1,4,0,56,800
65014,1,3,7,30,321
65016,0,2,0,65,313
65032,1,2,7,55,423
65039,1,3,5,49,720
65056,1,2,8,65,313
65066,1,3,3,60,720
65069,1,2,8,36,720
65086,0,3,0,55,620
65140,0,2,0,68,113
65145,1,1,5,28,620
65150,1,3,8,85,113
65204,0,2,5,45,620
65218,1,2,5,55,620
65246,1,1,8,78,113
65247,1,3,8,48,620
65262,0,2,8,60,321
65301,1,4,2,49,213
65315,0,1,8,90,321
65331,1,2,9,57,720
65346,0,2,9,84,720
65367,1,2,10,75,213
65379,0,2,7,69,620
65418,1,4,0,38,620
65419,0,2,10,75,520
65502,0,1,10,75,800
65507,0,3,2,39,321
65536,0,3,5,54,313
65557,0,3,0,57,213
65559,0,2,8,76,222
65564,1,2,6,78,113
65568,0,1,8,81,213
65579,0,2,7,72,0
65623,1,2,8,70,213
65645,1,2,10,68,113
65652,1,2,7,67,313
65664,0,3,7,63,620
65671,0,2,0,49,620
